,Text,Source
339,"Stop the Spread at Home

Learn what you can do to protect yourself and your loved ones from COVID-19.",https://www.cdc.gov/coronavirus/2019-ncov/index.html
340,"Centers for Disease Control and Prevention. CDC twenty four seven. Saving Lives, Protecting People",https://www.cdc.gov/coronavirus/2019-ncov/index.html
341,"Things You Need to Know

Learn what you need to know about the COVID-19 pandemic and how you can protect yourself and your family. Learn more",https://www.cdc.gov/coronavirus/2019-ncov/index.html
342,"Centers for Disease Control and Prevention. CDC twenty four seven. Saving Lives, Protecting People",https://www.cdc.gov/coronavirus/2019-ncov/index.html
343,"A Student is Showing Signs of COVID-19 and Needs to be Isolated: What Do I Do?

Quick Guide for School Nurses or School COVID-19 POC(s)",https://www.cdc.gov/coronavirus/2019-ncov/index.html
344,"Higher Risk for Severe Illness (Poster)

Learn what to do if you are at higher risk for severe illness from COVID-19.",https://www.cdc.gov/coronavirus/2019-ncov/index.html
345,"Recorded conference calls with stakeholders, to review the current CDC guidance and provide an opportunity for stakeholders to ask questions.",https://www.cdc.gov/coronavirus/2019-ncov/index.html
346,Guidance to help administrators and managers limit the exposure to and spread of COVID-19.,https://www.cdc.gov/coronavirus/2019-ncov/index.html
347,"What You Should Know (Factsheet)

Protect yourself and others from COVID-19",https://www.cdc.gov/coronavirus/2019-ncov/index.html
348,"Guidance and strategies for shared housing, including apartments, condominiums, student or faculty housing, transitional housing, domestic violence and abuse shelters and other shared housing settings.",https://www.cdc.gov/coronavirus/2019-ncov/index.html
349,"Health equity is when everyone has the opportunity to be as healthy as possible. Long-standing systemic health and social inequities have put many racial and ethnic minority groups at increased risk of getting sick and dying from COVID-19.

To stop the spread of COVID-19 and move toward greater health equity, we must work together to ensure resources are available to maintain and manage physical and mental health, including easy access to information, affordable testing, and medical and mental health care.",https://www.cdc.gov/coronavirus/2019-ncov/index.html
350,"If you were around someone who has been diagnosed with COVID-19, someone from the health department may call you. Answering the call can help slow the spread of COVID-19 in your community. This short video informs the public about contact tracing and why they should respond to a call from a contact tracer.",https://www.cdc.gov/coronavirus/2019-ncov/index.html
351,"Community Mitigation Strategies

CDC Community Mitigation Framework: Actions that individuals, businesses, health departments, and community settings (such as schools) can take to slow the spread of COVID-19",https://www.cdc.gov/coronavirus/2019-ncov/index.html
352,"Performing Broad-Based Testing

Prepare for broad-based viral testing in facilities after known or suspected SARS-CoV-2 exposure or when there is moderate to substantial transmission in the community.",https://www.cdc.gov/coronavirus/2019-ncov/index.html
353,"Ending Home Isolation

Persons with COVID-19 who have symptoms and were directed to care for themselves at home may discontinue isolation under the following conditions:

At least 10 days* have passed since symptom onset and

At least 24 hours have passed since fever resolved without the use of fever-reducing medications and ,

, Other symptoms have improved.

* A small fraction of persons with severe illness may produce replication-competent virus beyond 10 days that may warrant extending duration of isolation and precautions for up to 20 days after symptom onset. Consider consultation with infection control experts.

Persons infected with SARS-CoV-2 who never develop COVID-19 symptoms may discontinue isolation after at least 10 days following the date of their positive RT-PCR test for SARS-CoV-2 RNA.",https://www.cdc.gov/coronavirus/2019-ncov/index.html
354,"Using Eye Protection

Use of eye protection is recommended in areas with moderate to substantial community transmission. For areas with minimal to no community transmission, eye protection is considered optional, unless otherwise indicated as part of standard precautions.",https://www.cdc.gov/coronavirus/2019-ncov/index.html
355,"Framework for Non-COVID-19 Care

This framework supports healthcare providers as they expand necessary non-COVID-19 clinical care in the safest way possible for their patients.",https://www.cdc.gov/coronavirus/2019-ncov/index.html
356,"CDC-INFO

800-CDC-INFO (800-232-4636)

Answers to a variety of COVID-19 questions to help healthcare workers

If you are a healthcare provider or health department with a question about the clinical management of COVID-19, please contact CDC-INFO.",https://www.cdc.gov/coronavirus/2019-ncov/index.html
357,"All testing for SARS-CoV-2 should be conducted in consultation with a healthcare provider. Specimens should be collected as soon as possible once a decision has been made to pursue testing, regardless of the time of symptom onset.",https://www.cdc.gov/coronavirus/2019-ncov/index.html
